"name","parentPath","size","createTime","modifyTime","classifications","deletedAt","dupKey","isDeleted","metadataObject"
"54099.txt","/Ohio/GRU-WS/Microsoft/OneDrive/matt@nowakelabs.com/MyDocs/Text/Data/Science/",2318,"2024/11/18 14:38:09","2024/11/18 14:38:09","Unclassified:100","","046907d1e1d3acc146a62114dc0de39d3114050996b36c1fd60fcbb03145e937fed02ebe900e7d4e8c4a95ff05e6c76f465927e3185cb4b8ae6a0be8150cbdc4",0,"[object Object]"
"15570.txt","/Ohio/GRU-WS/Microsoft/OneDrive/matt@nowakelabs.com/MyDocs/Text/Data/Science/",1007,"2024/11/18 14:39:12","2024/11/18 14:39:12","Unclassified:100","","0900a344968b588a10043b8d5e39922aa9f987119e3be74140f20fbac9fc435b04d2cb7faf5711c820529e50bc332228878f4cc14958b79b912dd2f006bffd42",0,"[object Object]"
"60857.txt","/Ohio/GRU-WS/Microsoft/OneDrive/matt@nowakelabs.com/MyDocs/Text/Data/Science/",545,"2024/11/18 14:38:04","2024/11/18 14:38:04","Unclassified:100","","c272b1c732fb2e88b1c00153b03725ee1179faab715d91cf6dc5ed963fa44ce7e8ae407573b22f44530c9e81faeac9a9af5653d4e182dcb98c52f1025bd65163",0,"[object Object]"
"61420.txt","/Ohio/GRU-WS/Microsoft/OneDrive/matt@nowakelabs.com/MyDocs/Text/Data/Science/",1082,"2024/11/18 14:39:08","2024/11/18 14:39:08","Unclassified:100","","fe7e01e3c382767610441b9fe6e9172ab0c289c059cb3295d59a5ee469a7e6fc1bffa1ab33a6bd3c86a933ada0b66a5ec08149b03f46a09848b2b0cde5ad82e2",0,"[object Object]"
"61345.txt","/Ohio/GRU-WS/Microsoft/OneDrive/matt@nowakelabs.com/MyDocs/Text/Data/Science/",531,"2024/11/18 14:38:32","2024/11/18 14:38:32","Unclassified:100","","93ce0de1b31de6171978b9388c5189fb9896e83cfaac6e0307aaab1a838614533360214772466997eeb8f6c139f0b33f193a308f7655384952c5bebed99bbf20",0,"[object Object]"
"59581.txt","/Ohio/GRU-WS/Microsoft/OneDrive/matt@nowakelabs.com/MyDocs/Text/Data/Science/",2447,"2024/11/18 14:38:09","2024/11/18 14:38:09","ICD 10 Diagnosis Policy:085","","9b98be22e69cc15318943382b7c8bf135849a24e0c6d7245201e94b1ae7a23392a92e0bb342ace31232141f2f75d2a2c3090b54d9f52759deb962ffa1fd49819",0,"[object Object]"
"59340.txt","/Ohio/GRU-WS/Microsoft/OneDrive/matt@nowakelabs.com/MyDocs/Text/Data/Science/",418,"2024/11/18 14:38:51","2024/11/18 14:38:51","Unclassified:100","","0ba989f5b5216424316fe413f2a8a2b967ec4130b123317c5cea9f835844915106c9db3f4c72fdd17a61c93dfd837a8736658a89b313e1fb47ddbea2c0097eef",0,"[object Object]"
"58895.txt","/Ohio/GRU-WS/Microsoft/OneDrive/matt@nowakelabs.com/MyDocs/Text/Data/Science/",521,"2024/11/18 14:38:36","2024/11/18 14:38:36","Unclassified:100","","758bd236b85d55c0d765500abe677c49b15d60ccd025915525a5a902aee1826cf2278d9d83c23ab96989264786a0a9004b834cef0064759144d1cc1db1665001",0,"[object Object]"
"62116.txt","/Ohio/GRU-WS/Microsoft/OneDrive/matt@nowakelabs.com/MyDocs/Text/Data/Science/",730,"2024/11/18 14:38:31","2024/11/18 14:38:31","Unclassified:100","","165f9de1ea39d235f0ada0745fb697aebe893405c2ebe5a1c29706397240c08413ee523c215c3028f72871ab5c91fcef93f9d4934db00a911dbeb049373a015c",0,"[object Object]"
"59020.txt","/Ohio/GRU-WS/Microsoft/OneDrive/matt@nowakelabs.com/MyDocs/Text/Data/Science/",9748,"2024/11/18 14:39:11","2024/11/18 14:39:11","Unclassified:100","","977a6513f0c37bb7555f1c6b0d60850f560d78dbe79eb5efc251109fe1cecda22a9817a48df073850b9cd7bb1eda7b7055723e646f853bfb9a66f3f8ed348f52",0,"[object Object]"
"60249.txt","/Ohio/GRU-WS/Microsoft/OneDrive/matt@nowakelabs.com/MyDocs/Text/Data/Science/",1110,"2024/11/18 14:38:22","2024/11/18 14:38:22","Unclassified:100","","94c7882b758797d75fa50c9a1077772f2e3ead2dac2439331c7b730c980b83b6ec0cfa787d853aa2cd9f2d5719c0ab091f7842b215b056633939bd2caa1b7de8",0,"[object Object]"
"58088.txt","/Ohio/GRU-WS/Microsoft/OneDrive/matt@nowakelabs.com/MyDocs/Text/Data/Science/",285,"2024/11/18 14:38:28","2024/11/18 14:38:28","Unclassified:100","","3456df32b8c21ed3dd701f8343dffba7d7fc31afdb63ff8fdf4bf5bb53ad7899e64c58cc6291adefd09d5a00f92109cfaef52e9a42a842e11b2cd36c02373b84",0,"[object Object]"
"53679.txt","/Ohio/GRU-WS/Microsoft/OneDrive/matt@nowakelabs.com/MyDocs/Text/Data/Science/",1766,"2024/11/18 14:38:51","2024/11/18 14:38:51","Unclassified:100","","4a0cc69e16196061aacc6ecf2fe9be032f798586b0346941692902fc598dc7af0c8e3bf6dd20734822d79bff62f6f2bb30cdd208dc39c5c80155ffb72345ed99",0,"[object Object]"
"15198.txt","/Ohio/GRU-WS/Microsoft/OneDrive/matt@nowakelabs.com/MyDocs/Text/Data/Science/",869,"2024/11/18 14:38:21","2024/11/18 14:38:21","Unclassified:100","","3a68074417a3b81165b659badfaef4000e46086782fac629038a665fa38692f6ac667cbe8690385845ba48e1bb709c74be64cc1c0e74857954f2fa3700bd4322",0,"[object Object]"
"61193.txt","/Ohio/GRU-WS/Microsoft/OneDrive/matt@nowakelabs.com/MyDocs/Text/Data/Science/",1089,"2024/11/18 14:38:53","2024/11/18 14:38:53","Unclassified:100","","772affa3ae8be68f28fc455efecd5b5a936f40e0ce6ac8d13b3aa78afa5635fcdab7576c10d39fd11181ec00f6112925f3724c94a4664935ccd1e684868e9829",0,"[object Object]"
"15215.txt","/Ohio/GRU-WS/Microsoft/OneDrive/matt@nowakelabs.com/MyDocs/Text/Data/Science/",870,"2024/11/18 14:38:33","2024/11/18 14:38:33","Unclassified:100","","9bebd6bfbf23b264237c02f2d6bd9288e0caaeb5f756ee17b0ff097a3bc45cd28b64bbbcf2cd04bc5bbcc7a0631c7139ce4332c1f0776d89e26fa2c1aeadffdf",0,"[object Object]"
"53709.txt","/Ohio/GRU-WS/Microsoft/OneDrive/matt@nowakelabs.com/MyDocs/Text/Data/Science/",310,"2024/11/18 14:38:08","2024/11/18 14:38:08","Unclassified:100","","63f56f7c28faeb78bf0a8ff4d2095c42ebe04327e676d8b33df74b9f37beacc9f6c0301ee8a1cee84f0bc0992c92212dc65f433ee17ffbbbb84a6253f06cde22",0,"[object Object]"
"53680.txt","/Ohio/GRU-WS/Microsoft/OneDrive/matt@nowakelabs.com/MyDocs/Text/Data/Science/",925,"2024/11/18 14:37:51","2024/11/18 14:37:51","Unclassified:100","","177b8ce06371c0e3e1edbc7608dacffd503e2daf16c27cd9ac9e710eec111a7cf8259c6f872f23c3ba910b3af575a4306a876670247653be297042e6d0b23a97",0,"[object Object]"
"59408.txt","/Ohio/GRU-WS/Microsoft/OneDrive/matt@nowakelabs.com/MyDocs/Text/Data/Science/",289,"2024/11/18 14:37:53","2024/11/18 14:37:53","Unclassified:100","","41c401684b5c5c0d22422f3f285c42237e834200293bbf8efc9d70f1a2533bcf586cb08b5e811237dd62171fd90929d1ce2a2d036f83837330f95fb1840119a5",0,"[object Object]"
"53645.txt","/Ohio/GRU-WS/Microsoft/OneDrive/matt@nowakelabs.com/MyDocs/Text/Data/Science/",106,"2024/11/18 14:38:50","2024/11/18 14:38:50","Unclassified:100","","ee54006d423bf056f6e23185cfd0bebed2909cb758c9e4949463a608f04675578b9cc5435db0b1e70303956bf5e5bb630a8326b717ee5744547aaa2f197cf84c",0,"[object Object]"
"58842.txt","/Ohio/GRU-WS/Microsoft/OneDrive/matt@nowakelabs.com/MyDocs/Text/Data/Science/",994,"2024/11/18 14:38:37","2024/11/18 14:38:37","Unclassified:100","","e7821ac034f510234821763cec32a6c29fd0555fd6a6d24bf27d11fb794c9a61bc0cccec05109c6c86e66b251b824a41158e9bca4f41fdaf92b7398cdfd07c37",0,"[object Object]"
"61225.txt","/Ohio/GRU-WS/Microsoft/OneDrive/matt@nowakelabs.com/MyDocs/Text/Data/Science/",1514,"2024/11/18 14:38:34","2024/11/18 14:38:34","Unclassified:100","","5f0676cfc6612e1a52071867e1bc1364bfa37b115bb768c234b83e93357447a0689dd9868188a901dab0801a1fe47915b019b61ac1a2aff5ca1273721f4b2d06",0,"[object Object]"
"58048.txt","/Ohio/GRU-WS/Microsoft/OneDrive/matt@nowakelabs.com/MyDocs/Text/Data/Science/",205,"2024/11/18 14:38:52","2024/11/18 14:38:52","Unclassified:100","","15fa6ce662e363d5f07b05bcd9f8084f7b400e432178ce5d8ee578e62e6e417bba90c0bd8a9246aaa29a8fed92b1a02b6ffcca87cb765df8394aed4ba44bbad5",0,"[object Object]"
"59194.txt","/Ohio/GRU-WS/Microsoft/OneDrive/matt@nowakelabs.com/MyDocs/Text/Data/Science/",650,"2024/11/18 14:38:31","2024/11/18 14:38:31","Unclassified:100","","0cb1fafe422eb566341bb6cc47dca983fccbe69bd941fb43242a36f4155ce5701d6671fe5c30cdc2227d648db3a9dfd6c23cdd4a13e7c7f0eab13f5c52d4a43a",0,"[object Object]"
"61391.txt","/Ohio/GRU-WS/Microsoft/OneDrive/matt@nowakelabs.com/MyDocs/Text/Data/Science/",1248,"2024/11/18 14:39:06","2024/11/18 14:39:06","Unclassified:100","","5d1768adbe398666928d889eafb8f498c4aa2530a67fe809374eab59131dc947d807e95797d8b55ee2ae57d7add8b2006782a04b42d413f6a2e07ed2197dd316",0,"[object Object]"
"61178.txt","/Ohio/GRU-WS/Microsoft/OneDrive/matt@nowakelabs.com/MyDocs/Text/Data/Science/",1053,"2024/11/18 14:38:54","2024/11/18 14:38:54","Unclassified:100","","666d20b238c575997370bb6d748a92183054da4786645a418c12bc47b7a41e0ae652252dfcd7e0cddc09428a0119d030ecf215f54d1e55f822d4cfdd9cadff20",0,"[object Object]"
"15417.txt","/Ohio/GRU-WS/Microsoft/OneDrive/matt@nowakelabs.com/MyDocs/Text/Data/Science/",4958,"2024/11/18 14:38:20","2024/11/18 14:38:20","Unclassified:100","","2fa88ea2bbccbb1f61ba177db85f252fd75d0d8d8daea91bf6e7aadb8b2a1bc9ddd2f0d3b5684d107de57cdac5a9dbe1e74950815bfa39a1971828d8df2bcbfe",0,"[object Object]"
"60891.txt","/Ohio/GRU-WS/Microsoft/OneDrive/matt@nowakelabs.com/MyDocs/Text/Data/Science/",968,"2024/11/18 14:38:35","2024/11/18 14:38:35","Unclassified:100","","5ca89514349b67758e09e89cc09874ec58ee2a2b1956e572c6a358bfcc3ac6ec0f99c19bf87396bdf16c215d630983d16bd967ac3f7b9b8e65f9e5886b743ea2",0,"[object Object]"
"61236.txt","/Ohio/GRU-WS/Microsoft/OneDrive/matt@nowakelabs.com/MyDocs/Text/Data/Science/",858,"2024/11/18 14:37:42","2024/11/18 14:37:42","Unclassified:100","","4ececdd64ffaca798c5e2f34c0339b78b9e599c89c022b172a97dddec822032a894503471a2342da416d4785d985b4c131c12ccfba933fcf1376defca83d795f",0,"[object Object]"
"53876.txt","/Ohio/GRU-WS/Microsoft/OneDrive/matt@nowakelabs.com/MyDocs/Text/Data/Science/",698,"2024/11/18 14:38:49","2024/11/18 14:38:49","Unclassified:100","","704b7d342febceab76060650064a23dff1a87e26559818d83a7c191ed1d86d9ce16f02ff852158e2ad703e8bbf84ddb74f1fd68766f5a1107a0fa675e891e8f6",0,"[object Object]"
"61140.txt","/Ohio/GRU-WS/Microsoft/OneDrive/matt@nowakelabs.com/MyDocs/Text/Data/Science/",6706,"2024/11/18 14:37:52","2024/11/18 14:37:52","Unclassified:100","","bdb429024d77e3440b008682c798b1f34086a60d326b0bf504d08ae8ce906c996f2eefdf2b04fecc0f79d7efb4e2a269882110c44dc1139d83078c3e687e8ef9",0,"[object Object]"
"54267.txt","/Ohio/GRU-WS/Microsoft/OneDrive/matt@nowakelabs.com/MyDocs/Text/Data/Science/",2332,"2024/11/18 14:37:30","2024/11/18 14:37:30","Unclassified:100","","fcd40ce13acab04c08f6d8a82b032420f61eaaf3be2b5a5d465decd90c7b84f17323f8b88a8304cd1136f420a60813d69d5945e49841af4939344fe438072c7a",0,"[object Object]"
"62117.txt","/Ohio/GRU-WS/Microsoft/OneDrive/matt@nowakelabs.com/MyDocs/Text/Data/Science/",4756,"2024/11/18 14:38:46","2024/11/18 14:38:46","Unclassified:100","","6b4e699265c934fcd15e37aab2a8fad61ea6162603005737ba5a21e24ed931a0f5238aea68dadec18ee342ff07a3d478a50b73dee79a48ea1bd22214e8da9ce7",0,"[object Object]"
"52776.txt","/Ohio/GRU-WS/Microsoft/OneDrive/matt@nowakelabs.com/MyDocs/Text/Data/Science/",1706,"2024/11/18 14:37:23","2024/11/18 14:37:23","Unclassified:100","","eda99e8bd7918172d754a9d25e6169ce50ee1678a15bf8a508cb25ecb93115d96c48922ec0d4704db9e657750efbcb8246b7bf1aa55aaf68d1f195b7f9e131d7",0,"[object Object]"
"53904.txt","/Ohio/GRU-WS/Microsoft/OneDrive/matt@nowakelabs.com/MyDocs/Text/Data/Science/",1544,"2024/11/18 14:37:37","2024/11/18 14:37:37","Unclassified:100","","b1e355be54060bb92aed93fbfc901e024066ca09d85d224da130fc6bfeb871178787ff06e6ccb418bc69e483eae7671003cb372092e1115698bec60409aa908f",0,"[object Object]"
"15410.txt","/Ohio/GRU-WS/Microsoft/OneDrive/matt@nowakelabs.com/MyDocs/Text/Data/Science/",258,"2024/11/18 14:39:06","2024/11/18 14:39:06","Unclassified:100","","353dffd8493a680e2f0bb6e11b3a3d40be0ebadab914d0f0e9a6970c81b36a76d36245bc4804ca38986db1bae193d2307ac98c517324e187ab7880d42a73b353",0,"[object Object]"
"61035.txt","/Ohio/GRU-WS/Microsoft/OneDrive/matt@nowakelabs.com/MyDocs/Text/Data/Science/",1068,"2024/11/18 14:37:34","2024/11/18 14:37:34","Unclassified:100","","554924f83b36a5523e0e668e0ed4c9cdb0eef0322b17362241fe3e74e73c94b077d320aace4a308a715d811757e34517df7ed7e41213d27b95edd6772c388c56",0,"[object Object]"
"59635.txt","/Ohio/GRU-WS/Microsoft/OneDrive/matt@nowakelabs.com/MyDocs/Text/Data/Science/",985,"2024/11/18 14:38:19","2024/11/18 14:38:19","Unclassified:100","","512cfe0f9481ac4fe0864bcdf6d7a9d87855c103bead869244ecd710d3aa9f633813c25901c1201420251a2bb5fc253b0ab52104bfe227623f5a00f96e00869d",0,"[object Object]"
"15176.txt","/Ohio/GRU-WS/Microsoft/OneDrive/matt@nowakelabs.com/MyDocs/Text/Data/Science/",59342,"2024/11/18 14:38:51","2024/11/18 14:38:51","ICD 10 Diagnosis Policy:085;United States Personal Data Policy:099;United States Sensitive Data Policy:094","","d5c1c918644d7098d87f16a27544cd1391936eeeb5408d10e73fff996e71032cf449f553b6d50a48e3a154337db0902351039b1b49f8200997260e01ce4a47a1",0,"[object Object]"
"59008.txt","/Ohio/GRU-WS/Microsoft/OneDrive/matt@nowakelabs.com/MyDocs/Text/Data/Science/",997,"2024/11/18 14:39:12","2024/11/18 14:39:12","Unclassified:100","","513e53f1a5bd273f75f5584c659b254bd173e451ec18c71d539927af4e9be769765be4f82e95a8c0be13c54e5b359595e33d1fae8e08cfc140aea7b5a1e9c367",0,"[object Object]"
"58058.txt","/Ohio/GRU-WS/Microsoft/OneDrive/matt@nowakelabs.com/MyDocs/Text/Data/Science/",1308,"2024/11/18 14:37:52","2024/11/18 14:37:52","Unclassified:100","","8c4e3c1a8cc8ac13ec7524006a6f8fed49b2da21a52a077091826d946ff0a49b22aed3fe8f658281433ac92c3217a26ab61c4939d10c294af713a30b4fa7d98e",0,"[object Object]"
"59434.txt","/Ohio/GRU-WS/Microsoft/OneDrive/matt@nowakelabs.com/MyDocs/Text/Data/Science/",3997,"2024/11/18 14:37:52","2024/11/18 14:37:52","Unclassified:100","","e75b7fc27c721a223a929eaed3061f89b1126762ab7d569ff1c20600a97bbec4ebb94fa708c0643f8878c097c8d725b1988c7f16c353eae579b7461d81173266",0,"[object Object]"
"61027.txt","/Ohio/GRU-WS/Microsoft/OneDrive/matt@nowakelabs.com/MyDocs/Text/Data/Science/",669,"2024/11/18 14:38:38","2024/11/18 14:38:38","Unclassified:100","","c4c8b8d24a1b84ad7cd62f15643f67fadd5472d58212f1e9fca41c3c2b81ab6433ec8eceb81985abc4b89af98a4bf2aef1ff4edaf6089748c4adcc7eb78ee23d",0,"[object Object]"
"15605.txt","/Ohio/GRU-WS/Microsoft/OneDrive/matt@nowakelabs.com/MyDocs/Text/Data/Science/",2392,"2024/11/18 14:38:27","2024/11/18 14:38:27","Unclassified:100","","eec5e34b72f4354c8246ce67bd9352d1526102e7c647c790dae6cd6a3b14e4b88b4243a88d5dfde37073478f5ce43e27074e8799a3e04582e61fb4fffc87aeb3",0,"[object Object]"
"59180.txt","/Ohio/GRU-WS/Microsoft/OneDrive/matt@nowakelabs.com/MyDocs/Text/Data/Science/",1079,"2024/11/18 14:38:31","2024/11/18 14:38:31","Unclassified:100","","9c4e38107252fe551244dc977d9536c7d99cfd1d5b27dbd92cfb1992378b1ff6129fd0a6d2bdc008bd52f30188cc1c8a569ff4010642f61b7e20bed05dda6e31",0,"[object Object]"
"53653.txt","/Ohio/GRU-WS/Microsoft/OneDrive/matt@nowakelabs.com/MyDocs/Text/Data/Science/",2208,"2024/11/18 14:38:53","2024/11/18 14:38:53","Unclassified:100","","87242600096a28b5d057eb70d732812f23e927605025007231a118f8246c0130f7a12a2720c68f2b98f1e956ee9ce17bb4cbb8b26225098c51fc64cce67e7fef",0,"[object Object]"
"15827.txt","/Ohio/GRU-WS/Microsoft/OneDrive/matt@nowakelabs.com/MyDocs/Text/Data/Science/",1263,"2024/11/18 14:37:58","2024/11/18 14:37:58","Unclassified:100","","4dfbaf559aa463f92ddeea5dc0a560fdcb91c9553a0cc5781482f2c405cd9d6ed131ec9d40035773c6721e540d2130e04f487353ff260c95b34fd74a0b8dea72",0,"[object Object]"
"61546.txt","/Ohio/GRU-WS/Microsoft/OneDrive/matt@nowakelabs.com/MyDocs/Text/Data/Science/",3039,"2024/11/18 14:38:06","2024/11/18 14:38:06","Unclassified:100","","4ffa7048880274252771226a883733b962bdede30c4c03c58818dfce3439b23cd130de24cce9875267e8f182278a9cfee8bdad46cca3425fc8de2eaf410308fd",0,"[object Object]"
"60868.txt","/Ohio/GRU-WS/Microsoft/OneDrive/matt@nowakelabs.com/MyDocs/Text/Data/Science/",500,"2024/11/18 14:37:29","2024/11/18 14:37:29","Unclassified:100","","daf0d22c8e721adae0a2cfcc51066ebe6407fc6e138ae1ba8e228272b17a654e9197c4c85c2ad067042640c4c098922e7877de0ab0d755122f9ae4ba8f3b2bde",0,"[object Object]"
"59218.txt","/Ohio/GRU-WS/Microsoft/OneDrive/matt@nowakelabs.com/MyDocs/Text/Data/Science/",739,"2024/11/18 14:38:06","2024/11/18 14:38:06","Unclassified:100","","19d688588d0c3d47e3fccb82fa452e232393a00a4aae2aead9d610ddcac964af500a9b324440d8d8eb4c0d6add3f54a71fa68903bd3470e1c4540175ecb07409",0,"[object Object]"
"54089.txt","/Ohio/GRU-WS/Microsoft/OneDrive/matt@nowakelabs.com/MyDocs/Text/Data/Science/",2511,"2024/11/18 14:38:38","2024/11/18 14:38:38","Unclassified:100","","51a502ff75f598ef4e8829812b6e62fe22ad565213901c0e10cf2d0e5ae53b717f5c9ea0af46b43aa2ead1368ac4f29348ee3c5b3369973786cb7642506fc6f4",0,"[object Object]"
"59540.txt","/Ohio/GRU-WS/Microsoft/OneDrive/matt@nowakelabs.com/MyDocs/Text/Data/Science/",672,"2024/11/18 14:37:38","2024/11/18 14:37:38","Unclassified:100","","6b9fb04c48033bd43f282b457c8104980778306a642d11bc6944cd9e0c62f506a69d5453fe394eaf9cd7455bf8a415a82ed7df6f19d7ce82cd86ac3fde07ba91",0,"[object Object]"
"60890.txt","/Ohio/GRU-WS/Microsoft/OneDrive/matt@nowakelabs.com/MyDocs/Text/Data/Science/",1181,"2024/11/18 14:38:42","2024/11/18 14:38:42","Unclassified:100","","55a2025d7a02402e18dcbbad2d9a05ebb6b1ea40306564489fb0d3bcaa62a0c7d77818852940c9289c2e34356d97c274b42a6bdb78fd4d0d448fc15ef3cbbe9d",0,"[object Object]"
"15213.txt","/Ohio/GRU-WS/Microsoft/OneDrive/matt@nowakelabs.com/MyDocs/Text/Data/Science/",1237,"2024/11/18 14:37:27","2024/11/18 14:37:27","Unclassified:100","","aa950be0343c1c1092afa69b347b12fbb570ce59be6da293e1f0fdc3f5bd5f613fa3faedcc4f0a91ced2a33fdec33529126750aac98186acf32e195f38ff347d",0,"[object Object]"
"59220.txt","/Ohio/GRU-WS/Microsoft/OneDrive/matt@nowakelabs.com/MyDocs/Text/Data/Science/",1384,"2024/11/18 14:38:42","2024/11/18 14:38:42","Unclassified:100","","4a53e8ec6d69135e308ef21e23fa17c92fa9d0310451de2c2f0ca7baf079527ff4d10e935d55f46a25e908d80b95537110742669d7ff13f4f27b53c7da49d350",0,"[object Object]"
"58844.txt","/Ohio/GRU-WS/Microsoft/OneDrive/matt@nowakelabs.com/MyDocs/Text/Data/Science/",3522,"2024/11/18 14:37:36","2024/11/18 14:37:36","Unclassified:100","","bb42d6bef5a49a0db51c513bbe58fe5da104eb52f47f4037f0587320fc7edaf7761a43b25acfcd825a6fecc37c263facf7f12d3c65b5a1c23206bcc7821d5e8c",0,"[object Object]"
"59390.txt","/Ohio/GRU-WS/Microsoft/OneDrive/matt@nowakelabs.com/MyDocs/Text/Data/Science/",637,"2024/11/18 14:37:20","2024/11/18 14:37:20","Unclassified:100","","c6429ab0f1a23a8ab75dd98b2c2a3761395b46a984604f942283a94866ceb04e72e5237a25464a2b0aafd07075c767e6ad5b03c7a778f36370978540b5b849ca",0,"[object Object]"
"15775.txt","/Ohio/GRU-WS/Microsoft/OneDrive/matt@nowakelabs.com/MyDocs/Text/Data/Science/",2049,"2024/11/18 14:38:13","2024/11/18 14:38:13","Unclassified:100","","1cb90e39d42968c383812f9f47c5093451a4beda0ec8eb6d7d34bb7727f423960312c5bb97c8f4a007ad39895a7611bdb7394194c4063ed294a9a809e5ef839b",0,"[object Object]"
"54059.txt","/Ohio/GRU-WS/Microsoft/OneDrive/matt@nowakelabs.com/MyDocs/Text/Data/Science/",1645,"2024/11/18 14:37:32","2024/11/18 14:37:32","Unclassified:100","","49ff3621be97737ed2b59c8456b196d937320e10935fb9c98ceffe5ade42d7a996ffb010c34a71a23992f1f7e9fb77ebc91c81eb7b4bef3ef19bf0bcb439ee82",0,"[object Object]"
"53708.txt","/Ohio/GRU-WS/Microsoft/OneDrive/matt@nowakelabs.com/MyDocs/Text/Data/Science/",352,"2024/11/18 14:38:13","2024/11/18 14:38:13","Unclassified:100","","603f2bf32544c0dbd9060be94f5d2368964e05675b75f3f1fea0c5754d78571e07317dd6d99ac883bf3d77e8099a81bc13ccf269816f90fc91ae89d79de74787",0,"[object Object]"
"53737.txt","/Ohio/GRU-WS/Microsoft/OneDrive/matt@nowakelabs.com/MyDocs/Text/Data/Science/",958,"2024/11/18 14:37:39","2024/11/18 14:37:39","Unclassified:100","","bf0467622a19a0c2d49c275e5e6d44acb6095506e8070cc51382e8ddbc5a5237a2c930843389a0a0754b8eca4760a11551a93d12812e00ef3a722861d2ef30c8",0,"[object Object]"
"61142.txt","/Ohio/GRU-WS/Microsoft/OneDrive/matt@nowakelabs.com/MyDocs/Text/Data/Science/",604,"2024/11/18 14:37:57","2024/11/18 14:37:57","Unclassified:100","","1839554960efa0900fe464a6241ba3a875dc134ffd1585062fac749898c200af22491baa34d180248d479987378da9fb0e01771f1820ac258d5e605c5701a15f",0,"[object Object]"
"61143.txt","/Ohio/GRU-WS/Microsoft/OneDrive/matt@nowakelabs.com/MyDocs/Text/Data/Science/",6476,"2024/11/18 14:38:22","2024/11/18 14:38:22","Unclassified:100","","795f7ce8c380388823f620d9e4e1850e69a22aeb0eeef0edc7252ebe284fb8da1189d6546b4ca3575b1563dbefb7216a5c81c9ddc197f0f630eda24f4505a93d",0,"[object Object]"
"59025.txt","/Ohio/GRU-WS/Microsoft/OneDrive/matt@nowakelabs.com/MyDocs/Text/Data/Science/",1121,"2024/11/18 14:37:30","2024/11/18 14:37:30","Unclassified:100","","44cdf73c397ba0c2810577096b2cc6e740692a934345a71057113c4da126de83fb0d65476d0a19d83cadd6d162ade34defd1af9f385496519b74063a8e0dc784",0,"[object Object]"
"54328.txt","/Ohio/GRU-WS/Microsoft/OneDrive/matt@nowakelabs.com/MyDocs/Text/Data/Science/",3693,"2024/11/18 14:38:47","2024/11/18 14:38:47","Unclassified:100","","4433cb5c6f0717da098a4296e653a935d787e11af40239235a246d7b629e36217bf5e93bb3ab9d20f0537ff0daa7b4b408767e74ea32bbd1684b4011e05a2720",0,"[object Object]"
"52760.txt","/Ohio/GRU-WS/Microsoft/OneDrive/matt@nowakelabs.com/MyDocs/Text/Data/Science/",997,"2024/11/18 14:38:19","2024/11/18 14:38:19","Unclassified:100","","2556cde6c5e52cde84db476b91cc3ce06678e34c96625c8ec6df1a1f96e5cbe59c02e240706b4990028f1bcf53a836b0186d949353e7164c9cf3a6d4ec3b0060",0,"[object Object]"
"15563.txt","/Ohio/GRU-WS/Microsoft/OneDrive/matt@nowakelabs.com/MyDocs/Text/Data/Science/",2484,"2024/11/18 14:38:17","2024/11/18 14:38:17","Unclassified:100","","d6f44ed6600a39d8de2eb09da341172517309f829ce4de3f041f3931399dadad82e1312e3acfc785f25ce3a03c6a67d9f71ad21d530dfb8042c277a3ecacca8c",0,"[object Object]"
"54302.txt","/Ohio/GRU-WS/Microsoft/OneDrive/matt@nowakelabs.com/MyDocs/Text/Data/Science/",661,"2024/11/18 14:39:03","2024/11/18 14:39:03","Unclassified:100","","9ae7ed656c0996e2867e7463df2095a68bd28c309281e4078bbc28ed98605b13ece894d192dd1947877d2c5894760f620faae5739994ec91ec8005e96bded71f",0,"[object Object]"
"60894.txt","/Ohio/GRU-WS/Microsoft/OneDrive/matt@nowakelabs.com/MyDocs/Text/Data/Science/",489,"2024/11/18 14:38:06","2024/11/18 14:38:06","Unclassified:100","","f530e9db6537de26b057906f47f01d5aca07a94badd0471fd35d1e1d6244216c224f3bcccaec4ad6b61a6ccf4308517a65c8cba78d3ea869b1bb51792c39cdd4",0,"[object Object]"
"15823.txt","/Ohio/GRU-WS/Microsoft/OneDrive/matt@nowakelabs.com/MyDocs/Text/Data/Science/",1186,"2024/11/18 14:38:49","2024/11/18 14:38:49","Unclassified:100","","fdc160b308407f7630ba40efd2eb752b656cf3bf38a0ad5fa79cfc9c78b1ac6d61dc343ebd1d34eee393bf37ad0ff36504ddd371f32baab024e7ac67e0b99ac6",0,"[object Object]"
"54339.txt","/Ohio/GRU-WS/Microsoft/OneDrive/matt@nowakelabs.com/MyDocs/Text/Data/Science/",584,"2024/11/18 14:38:20","2024/11/18 14:38:20","Unclassified:100","","8570bdaa6654cf5cf7a94f7e0e5b0c5cf7e1ebba154b2b9dfc4731256a3426ebef5df4c921dc56d88a68d4023b5a5cb2d2bafa1c23f038ce111175e489b7b7cd",0,"[object Object]"
"58105.txt","/Ohio/GRU-WS/Microsoft/OneDrive/matt@nowakelabs.com/MyDocs/Text/Data/Science/",1956,"2024/11/18 14:37:32","2024/11/18 14:37:32","Unclassified:100","","718eb7df823149af91444baeda274dec3c9cc19088d08804a6d62dfad8b7755c68a4e57d88777203df2ba17553aaef81a1f1b3202d52cc00b89953a816f555d1",0,"[object Object]"
